VCFG_Plate_ID,treatment.id,compared.to,Mahalanobis,mp.value
D07,Telatinib_5uM,DMSO_0uM,3.965,0.175
D06,AICAR (Acadesine)_0.5uM,DMSO_0uM,2.72,0.175
D03,WZ8040_0.5uM,DMSO_0uM,2.341,0.175
D06,GSK461364_0.5uM,DMSO_0uM,19.281,0.176
D11,PD168393_5uM,DMSO_0uM,7.843,0.176
D05,AZD8055_5uM,DMSO_0uM,5.776,0.176
D14,G-749_0.5uM,DMSO_0uM,3.638,0.176
D07,Rebastinib (DCC-2036)_5uM,DMSO_0uM,3.435,0.176
D12,Zotarolimus(ABT-578)_0.5uM,DMSO_0uM,4.008,0.177
D11,Schisandrin B (Sch B)_0.5uM,DMSO_0uM,3.726,0.177
D06,AST-1306_0.5uM,DMSO_0uM,3.93,0.178
D02,SB202190 (FHPI)_0.5uM,DMSO_0uM,2.741,0.178
D01,Imatinib Mesylate (STI571)_0.5uM,DMSO_0uM,2.223,0.178
D06,RAF265 (CHIR-265)_5uM,DMSO_0uM,16.704,0.179
D07,PP121_0.5uM,DMSO_0uM,4.665,0.179
D11,Cabozantinib malate (XL184)_5uM,DMSO_0uM,7.377,0.18
D02,OSU-03012 (AR-12)_0.5uM,DMSO_0uM,3.695,0.18
D07,Apatinib_0.5uM,DMSO_0uM,2.412,0.18
D09,TAK-285_5uM,DMSO_0uM,2.112,0.18
D05,Quizartinib (AC220)_5uM,DMSO_0uM,10.493,0.181
D13,FRAX597_0.5uM,DMSO_0uM,2.523,0.181
D04,CHIR-99021 (CT99021)_5uM,DMSO_0uM,2.127,0.181
D04,TG100-115_0.5uM,DMSO_0uM,8.383,0.182
D11,AZD2932_5uM,DMSO_0uM,6.915,0.182
D04,VX-745_5uM,DMSO_0uM,2.51,0.182
D12,Losmapimod (GW856553X)_5uM,DMSO_0uM,2.428,0.183
D01,Gefitinib (ZD1839)_0.5uM,DMSO_0uM,2.244,0.183
D04,OSI-930_0.5uM,DMSO_0uM,2.99,0.186
D04,OSI-930_5uM,DMSO_0uM,2.796,0.186
D15,SMI-4a_0.5uM,DMSO_0uM,2.476,0.186
D12,Zotarolimus(ABT-578)_5uM,DMSO_0uM,2.209,0.186
D06,Doramapimod (BIRB 796)_0.5uM,DMSO_0uM,2.054,0.188
D06,Mubritinib (TAK 165)_0.5uM,DMSO_0uM,4.156,0.19
D05,HMN-214_5uM,DMSO_0uM,11.226,0.191
D11,MK-8745_0.5uM,DMSO_0uM,2.57,0.193
D07,AZD5438_0.5uM,DMSO_0uM,1.836,0.195
D16,Oclacitinib_0.5uM,DMSO_0uM,2.023,0.295
D06,BMS-794833_5uM,DMSO_0uM,1.685,0.301
D01,Sunitinib Malate_5uM,DMSO_0uM,1.815,0.302
D13,Bay 11-7085_0.5uM,DMSO_0uM,1.872,0.303
D12,NU6027_5uM,DMSO_0uM,2.488,0.304
D08,GSK1838705A_0.5uM,DMSO_0uM,2.352,0.305
D06,PF-573228_5uM,DMSO_0uM,0.956,0.309
D08,Crenolanib (CP-868596)_5uM,DMSO_0uM,1.987,0.31
D14,Decernotinib (VX-509)_0.5uM,DMSO_0uM,1.743,0.31
D13,TG003_0.5uM,DMSO_0uM,1.716,0.312
D08,WAY-600_0.5uM,DMSO_0uM,2.039,0.313
D12,SKI II_5uM,DMSO_0uM,1.986,0.313
D01,Sunitinib Malate_0.5uM,DMSO_0uM,2.214,0.316
D10,Tideglusib_0.5uM,DMSO_0uM,2.039,0.316
D06,Fasudil (HA-1077) HCl_0.5uM,DMSO_0uM,1.679,0.316
D05,BIX 02189_0.5uM,DMSO_0uM,1.677,0.317
D14,LFM-A13_0.5uM,DMSO_0uM,2.147,0.318
D06,KW-2449_0.5uM,DMSO_0uM,1.464,0.318
D03,CYC116_5uM,DMSO_0uM,1.973,0.319
D12,GSK2334470_0.5uM,DMSO_0uM,2.004,0.321
D02,Brivanib (BMS-540215)_5uM,DMSO_0uM,2.901,0.322
D09,TAK-285_0.5uM,DMSO_0uM,1.925,0.322
D14,IM-12_5uM,DMSO_0uM,1.766,0.322
D07,Momelotinib (CYT387)_5uM,DMSO_0uM,1.416,0.322
D06,AZD1480_0.5uM,DMSO_0uM,2.765,0.323
D13,KN-93 Phosphate_5uM,DMSO_0uM,2.253,0.323
D08,AS-252424_0.5uM,DMSO_0uM,1.911,0.324
D14,SU6656_0.5uM,DMSO_0uM,1.87,0.324
D01,PD0325901_0.5uM,DMSO_0uM,1.601,0.324
D15,ONO-4059 analogue_5uM,DMSO_0uM,2.346,0.325
D01,Sorafenib Tosylate_0.5uM,DMSO_0uM,2.13,0.325
D08,Apitolisib (GDC-0980_ RG7422)_0.5uM,DMSO_0uM,2.123,0.325
D08,ZM 336372_0.5uM,DMSO_0uM,2.029,0.325
D02,KU-55933 (ATM Kinase Inhibitor)_5uM,DMSO_0uM,1.446,0.325
D01,Motesanib Diphosphate (AMG-706)_0.5uM,DMSO_0uM,2.402,0.326
D03,Foretinib (GSK1363089)_0.5uM,DMSO_0uM,1.878,0.326
D06,RAF265 (CHIR-265)_0.5uM,DMSO_0uM,1.697,0.326
D06,AST-1306_5uM,DMSO_0uM,1.215,0.326
D06,Doramapimod (BIRB 796)_5uM,DMSO_0uM,2.079,0.327
D15,LJH685_5uM,DMSO_0uM,1.887,0.327
D02,Refametinib (RDEA119_ Bay 86-9766)_0.5uM,DMSO_0uM,1.765,0.329
D02,SB216763_5uM,DMSO_0uM,1.593,0.329
D12,PF-543_0.5uM,DMSO_0uM,2.538,0.33
D11,XL019_0.5uM,DMSO_0uM,1.533,0.331
D06,Sapitinib (AZD8931)_0.5uM,DMSO_0uM,1.29,0.331
D06,NVP-BHG712_5uM,DMSO_0uM,1.135,0.332
D02,U0126-EtOH_0.5uM,DMSO_0uM,1.98,0.333
D14,Filgotinib (GLPG0634)_0.5uM,DMSO_0uM,1.609,0.333
D15,AZD5363_0.5uM,DMSO_0uM,2.301,0.334
D01,Selumetinib (AZD6244)_5uM,DMSO_0uM,1.489,0.335
D16,Miltefosine_5uM,DMSO_0uM,1.875,0.336
D02,MK-2206 2HCl_0.5uM,DMSO_0uM,1.85,0.336
D16,Palbociclib (PD-0332991) HCl_0.5uM,DMSO_0uM,1.458,0.337
D01,Temsirolimus (CCI-779_ NSC 683864)_0.5uM,DMSO_0uM,2.212,0.338
D12,CNX-2006_0.5uM,DMSO_0uM,1.955,0.338
D12,CGK 733_0.5uM,DMSO_0uM,2.147,0.339
D16,APTSTAT3-9R_5uM,DMSO_0uM,2.071,0.339
D06,PF-4708671_0.5uM,DMSO_0uM,1.314,0.339
D02,GSK1904529A_0.5uM,DMSO_0uM,2.324,0.34
D07,Degrasyn (WP1130)_0.5uM,DMSO_0uM,1.87,0.34
D07,SB590885_0.5uM,DMSO_0uM,1.644,0.34
D15,Purvalanol A_5uM,DMSO_0uM,1.517,0.34
D05,CP-673451_0.5uM,DMSO_0uM,1.301,0.34
D02,PHA-665752_5uM,DMSO_0uM,2.494,0.341
D16,Butein_5uM,DMSO_0uM,2.175,0.341
D06,PF-573228_0.5uM,DMSO_0uM,1.902,0.342
D15,AZD3759_5uM,DMSO_0uM,1.886,0.343
D05,KU-60019_0.5uM,DMSO_0uM,1.606,0.343
D02,Enzastaurin (LY317615)_0.5uM,DMSO_0uM,2.031,0.344
D15,AZD3759_0.5uM,DMSO_0uM,1.877,0.344
D05,PIK-93_5uM,DMSO_0uM,1.918,0.345
D01,Ridaforolimus (Deforolimus_ MK-8669)_5uM,DMSO_0uM,2.191,0.346
D11,Tofacitinib (CP-690550) Citrate_5uM,DMSO_0uM,2.053,0.346
D15,AMG319_0.5uM,DMSO_0uM,1.826,0.346
D06,KW-2449_5uM,DMSO_0uM,1.709,0.347
D01,PI-103_5uM,DMSO_0uM,2.417,0.348
D04,KU-0063794_5uM,DMSO_0uM,2.014,0.349
D01,Cediranib (AZD2171)_0.5uM,DMSO_0uM,2.09,0.35
D02,SB202190 (FHPI)_5uM,DMSO_0uM,1.999,0.351
D10,BI-D1870_5uM,DMSO_0uM,2.342,0.353
D12,CC-292 (AVL-292)_0.5uM,DMSO_0uM,1.748,0.353
D02,Vatalanib (PTK787) 2HCl_5uM,DMSO_0uM,2.021,0.358
D06,OSI-420_5uM,DMSO_0uM,1.71,0.363
D04,Flavopiridol (Alvocidib)_0.5uM,DMSO_0uM,1.927,0.364
D07,A66_0.5uM,DMSO_0uM,1.505,0.37
D05,HMN-214_0.5uM,DMSO_0uM,0.89,0.466
D06,R406_5uM,DMSO_0uM,0.943,0.471
D04,MGCD-265_5uM,DMSO_0uM,0.909,0.473
D16,P276-00_0.5uM,DMSO_0uM,1.508,0.474
D05,R406 (free base)_5uM,DMSO_0uM,1.252,0.476
D15,SMI-4a_5uM,DMSO_0uM,1.437,0.478
D15,CC-223_0.5uM,DMSO_0uM,1.284,0.479
D05,AT7867_0.5uM,DMSO_0uM,1.114,0.479
D13,TAK-632_5uM,DMSO_0uM,2.052,0.48
D14,Decernotinib (VX-509)_5uM,DMSO_0uM,1.676,0.481
D04,BX-795_5uM,DMSO_0uM,1.549,0.481
D08,PF-00562271_0.5uM,DMSO_0uM,1.449,0.482
D12,abemaciclib (LY2835219)_0.5uM,DMSO_0uM,2.042,0.483
D05,BMS-777607_5uM,DMSO_0uM,1.6,0.484
D05,AT7867_5uM,DMSO_0uM,1.276,0.486
D05,AEE788 (NVP-AEE788)_0.5uM,DMSO_0uM,1.17,0.486
D05,PHA-793887_0.5uM,DMSO_0uM,1.765,0.488
D04,WYE-354_0.5uM,DMSO_0uM,1.323,0.488
D12,AZD1208_5uM,DMSO_0uM,1.523,0.489
D15,CEP-32496_0.5uM,DMSO_0uM,1.624,0.49
D15,PLX7904_0.5uM,DMSO_0uM,1.417,0.49
D12,SSR128129E_5uM,DMSO_0uM,1.765,0.491
D06,BMS-265246_0.5uM,DMSO_0uM,1.199,0.491
D12,CNX-2006_5uM,DMSO_0uM,1.487,0.492
D12,Bisindolylmaleimide I (GF109203X)_0.5uM,DMSO_0uM,1.98,0.493
D08,A-769662_5uM,DMSO_0uM,1.384,0.494
D05,BS-181 HCl_0.5uM,DMSO_0uM,0.978,0.494
D04,Vemurafenib (PLX4032_ RG7204)_0.5uM,DMSO_0uM,1.73,0.495
D10,SAR131675_0.5uM,DMSO_0uM,1.613,0.495
D04,PD173074_5uM,DMSO_0uM,1.387,0.495
D06,AZD1480_5uM,DMSO_0uM,1.199,0.495
D03,Lenvatinib (E7080)_0.5uM,DMSO_0uM,1.705,0.496
D13,XMD8-92_5uM,DMSO_0uM,2.103,0.497
D16,LY3023414_0.5uM,DMSO_0uM,1.869,0.497
D08,TG101209_0.5uM,DMSO_0uM,1.656,0.497
D05,AZD7762_0.5uM,DMSO_0uM,1.049,0.498
D09,WP1066_0.5uM,DMSO_0uM,1.61,0.5
D05,PHT-427_5uM,DMSO_0uM,0.788,0.5
D08,CAY10505_0.5uM,DMSO_0uM,1.419,0.501
D05,Voxtalisib (SAR245409_ XL765) Analogue_0.5uM,DMSO_0uM,0.867,0.501
D12,GSK650394_5uM,DMSO_0uM,1.573,0.502
D12,GSK2334470_5uM,DMSO_0uM,1.872,0.503
D05,Orantinib (TSU-68_ SU6668)_0.5uM,DMSO_0uM,0.864,0.503
D03,AG-490 (Tyrphostin B42)_5uM,DMSO_0uM,1.95,0.504
D08,Crenolanib (CP-868596)_0.5uM,DMSO_0uM,1.629,0.505
D05,PD318088_5uM,DMSO_0uM,1.086,0.505
D02,Brivanib (BMS-540215)_0.5uM,DMSO_0uM,1.465,0.506
D04,CUDC-101_0.5uM,DMSO_0uM,1.235,0.506
D05,BMS-777607_0.5uM,DMSO_0uM,1.095,0.506
D05,Voxtalisib (SAR245409_ XL765) Analogue_5uM,DMSO_0uM,1.024,0.506
D04,PHA-680632_0.5uM,DMSO_0uM,1.547,0.507
D16,BI-78D3_5uM,DMSO_0uM,1.537,0.507
D16,Pacritinib (SB1518)_0.5uM,DMSO_0uM,1.636,0.509
D04,AG-1024_5uM,DMSO_0uM,1.486,0.51
D04,Vemurafenib (PLX4032_ RG7204)_5uM,DMSO_0uM,1.348,0.511
D01,Bosutinib (SKI-606)_5uM,DMSO_0uM,1.848,0.513
D12,AZD1208_0.5uM,DMSO_0uM,1.702,0.513
D12,TIC10 Analogue_0.5uM,DMSO_0uM,1.33,0.513
D12,NU6027_0.5uM,DMSO_0uM,1.735,0.514
D06,OSI-420_0.5uM,DMSO_0uM,1.141,0.515
D16,Dorsomorphin 2HCl_0.5uM,DMSO_0uM,1.864,0.516
D14,Vacquinol-1_0.5uM,DMSO_0uM,1.643,0.516
D06,TWS119_0.5uM,DMSO_0uM,1.009,0.517
D04,YM201636_0.5uM,DMSO_0uM,0.806,0.517
D15,GSK621_5uM,DMSO_0uM,1.743,0.518
D04,KU-0063794_0.5uM,DMSO_0uM,1.591,0.518
D09,INK 128 (MLN0128)_0.5uM,DMSO_0uM,1.959,0.521
D02,SL-327_5uM,DMSO_0uM,1.203,0.522
D05,SP600125_5uM,DMSO_0uM,1.333,0.523
D15,LJI308_5uM,DMSO_0uM,1.451,0.525
D15,AMG319_5uM,DMSO_0uM,1.742,0.534
D15,VE-821_0.5uM,DMSO_0uM,1.236,0.622
D10,CHIR-99021 (CT99021) HCl_5uM,DMSO_0uM,1.441,0.635
D09,AZD4547_5uM,DMSO_0uM,1.791,0.636
D15,ETC-1002_5uM,DMSO_0uM,1.328,0.642
D11,Piceatannol_0.5uM,DMSO_0uM,1.231,0.644
D09,Dovitinib (TKI-258) Dilactic Acid_0.5uM,DMSO_0uM,1.384,0.645
D09,AMG-458_0.5uM,DMSO_0uM,1.512,0.646
D05,R406 (free base)_0.5uM,DMSO_0uM,0.737,0.648
D01,Rapamycin (Sirolimus)_5uM,DMSO_0uM,1.445,0.65
D03,CYC116_0.5uM,DMSO_0uM,1.129,0.65
D08,AG-1478 (Tyrphostin AG-1478)_0.5uM,DMSO_0uM,1.422,0.651
D13,GNE-0877_0.5uM,DMSO_0uM,1.278,0.651
D02,GDC-0879_5uM,DMSO_0uM,1.336,0.652
D15,Akti-1/2_0.5uM,DMSO_0uM,1.37,0.653
D02,Linsitinib (OSI-906)_5uM,DMSO_0uM,1.349,0.653
D09,MK-2461_5uM,DMSO_0uM,1.223,0.653
D03,JNJ-38877605_5uM,DMSO_0uM,1.092,0.653
D06,AICAR (Acadesine)_5uM,DMSO_0uM,0.89,0.654
D03,GSK690693_0.5uM,DMSO_0uM,1.32,0.655
D01,Rapamycin (Sirolimus)_0.5uM,DMSO_0uM,1.494,0.657
D03,Regorafenib (BAY 73-4506)_5uM,DMSO_0uM,1.412,0.658
D03,TGX-221_5uM,DMSO_0uM,1.302,0.658
D13,XMD8-92_0.5uM,DMSO_0uM,1.437,0.659
D03,BMS-754807_0.5uM,DMSO_0uM,0.959,0.659
D08,R547_0.5uM,DMSO_0uM,1.272,0.661
D10,BAY 11-7082_0.5uM,DMSO_0uM,1.258,0.661
D06,PIK-293_0.5uM,DMSO_0uM,0.609,0.661
D08,Flavopiridol HCl_0.5uM,DMSO_0uM,1.313,0.662
D07,Rebastinib (DCC-2036)_0.5uM,DMSO_0uM,1.433,0.663
D11,LY2090314_0.5uM,DMSO_0uM,1.145,0.664
D14,WH-4-023_0.5uM,DMSO_0uM,1.324,0.665
D01,Linifanib (ABT-869)_5uM,DMSO_0uM,1.322,0.665
D12,10058-F4_5uM,DMSO_0uM,1.29,0.665
D03,Cabozantinib (XL184_ BMS-907351)_0.5uM,DMSO_0uM,1.628,0.666
D13,AR-A014418_5uM,DMSO_0uM,1.334,0.67
D13,Rociletinib (CO-1686_ AVL-301)_0.5uM,DMSO_0uM,1.18,0.67
D16,PRT062607 (P505-15_ BIIB057) HCl_5uM,DMSO_0uM,1.179,0.67
D03,WZ4002_5uM,DMSO_0uM,1.205,0.671
D13,Sorafenib_0.5uM,DMSO_0uM,1.056,0.671
D15,ONO-4059 analogue_0.5uM,DMSO_0uM,1.241,0.673
D16,Oclacitinib_5uM,DMSO_0uM,1.129,0.673
D03,CP-724714_5uM,DMSO_0uM,1.426,0.674
D10,TPCA-1_5uM,DMSO_0uM,1.271,0.674
D15,LJH685_0.5uM,DMSO_0uM,1.184,0.674
D04,BX-912_0.5uM,DMSO_0uM,0.914,0.674
D13,LDC000067_0.5uM,DMSO_0uM,1.455,0.675
D14,SB239063_5uM,DMSO_0uM,1.401,0.675
D13,LDC000067_5uM,DMSO_0uM,1.323,0.675
D07,Chrysophanic Acid_0.5uM,DMSO_0uM,1.41,0.676
D16,7_8-Dihydroxyflavone_0.5uM,DMSO_0uM,1.238,0.676
D03,PLX-4720_5uM,DMSO_0uM,1.267,0.678
D14,SC1_0.5uM,DMSO_0uM,1.41,0.681
D03,Everolimus (RAD001)_5uM,DMSO_0uM,1.444,0.682
D05,BIX 02188_0.5uM,DMSO_0uM,0.662,0.682
D13,PFK15_0.5uM,DMSO_0uM,1.375,0.683
D01,Nilotinib (AMN-107)_5uM,DMSO_0uM,1.244,0.683
D13,ERK5-IN-1_0.5uM,DMSO_0uM,1.161,0.683
D14,GNE-7915_0.5uM,DMSO_0uM,1.16,0.683
D03,Alisertib (MLN8237)_0.5uM,DMSO_0uM,1.435,0.684
D11,CZC24832_0.5uM,DMSO_0uM,1.147,0.684
D10,GW441756_0.5uM,DMSO_0uM,1.231,0.689
D08,ZM 336372_5uM,DMSO_0uM,1.378,0.694
D01,Tozasertib (VX-680_ MK-0457)_0.5uM,DMSO_0uM,1.273,0.694
D13,TAK-632_0.5uM,DMSO_0uM,1.066,0.699
D05,KRN 633_5uM,DMSO_0uM,0.696,0.702
D06,Tie2 kinase inhibitor_5uM,DMSO_0uM,0.79,0.707
D04,Amuvatinib (MP-470)_0.5uM,DMSO_0uM,0.567,0.805
D05,KRN 633_0.5uM,DMSO_0uM,0.603,0.808
D15,Tyrphostin AG 1296_0.5uM,DMSO_0uM,1.02,0.809
D10,GNF-2_0.5uM,DMSO_0uM,1.147,0.812
D16,PRT062607 (P505-15_ BIIB057) HCl_0.5uM,DMSO_0uM,1.094,0.813
D10,ZM 306416_0.5uM,DMSO_0uM,0.478,0.813
D08,PF-00562271_5uM,DMSO_0uM,1.202,0.814
D13,Osimertinib (AZD9291)_0.5uM,DMSO_0uM,1.078,0.814
D06,SGI-1776 free base_0.5uM,DMSO_0uM,0.594,0.814
D10,IMD 0354_0.5uM,DMSO_0uM,1.534,0.818
D10,GNF-2_5uM,DMSO_0uM,0.467,0.818
D10,Torin 2_0.5uM,DMSO_0uM,0.838,0.819
D09,CHIR-98014_0.5uM,DMSO_0uM,1.423,0.821
D15,LJI308_0.5uM,DMSO_0uM,0.893,0.821
D08,CH5132799_5uM,DMSO_0uM,1.029,0.822
D16,Cobimetinib (GDC-0973_ RG7420)_0.5uM,DMSO_0uM,1.424,0.823
D05,AT7519_0.5uM,DMSO_0uM,0.54,0.824
D09,NVP-BVU972_0.5uM,DMSO_0uM,1.083,0.825
D02,MLN8054_5uM,DMSO_0uM,0.92,0.825
D04,Aurora A Inhibitor I_0.5uM,DMSO_0uM,0.776,0.825
D04,Rigosertib (ON-01910)_0.5uM,DMSO_0uM,0.749,0.825
D09,MK-5108 (VX-689)_0.5uM,DMSO_0uM,0.592,0.825
D04,AG-1024_0.5uM,DMSO_0uM,0.459,0.826
D15,GSK2636771_5uM,DMSO_0uM,1.191,0.827
D13,KN-93 Phosphate_0.5uM,DMSO_0uM,0.995,0.827
D04,Thiazovivin_0.5uM,DMSO_0uM,0.558,0.827
D14,ANA-12_5uM,DMSO_0uM,1.004,0.828
D10,CHIR-99021 (CT99021) HCl_0.5uM,DMSO_0uM,1.105,0.829
D05,Ponatinib (AP24534)_0.5uM,DMSO_0uM,0.633,0.829
D16,ASP3026_0.5uM,DMSO_0uM,1.027,0.83
D11,JNK-IN-8_0.5uM,DMSO_0uM,0.752,0.83
D09,WP1066_5uM,DMSO_0uM,0.657,0.83
D04,MGCD-265_0.5uM,DMSO_0uM,0.339,0.83
D09,PHA-767491_0.5uM,DMSO_0uM,1.055,0.832
D02,MLN8054_0.5uM,DMSO_0uM,0.964,0.832
D04,ENMD-2076_0.5uM,DMSO_0uM,0.948,0.832
D11,AZD2932_0.5uM,DMSO_0uM,0.87,0.832
D04,Genistein_0.5uM,DMSO_0uM,0.543,0.832
D10,TDZD-8_0.5uM,DMSO_0uM,1.179,0.833
D07,Telatinib_0.5uM,DMSO_0uM,0.984,0.833
D10,Go 6983_0.5uM,DMSO_0uM,0.818,0.833
D13,DDR1-IN-1_0.5uM,DMSO_0uM,0.967,0.834
D07,Idelalisib (CAL-101_ GS-1101)_5uM,DMSO_0uM,0.873,0.834
D15,PQ 401_5uM,DMSO_0uM,1.014,0.836
D16,NSC 23766_5uM,DMSO_0uM,0.949,0.836
D10,Tyrphostin 9_0.5uM,DMSO_0uM,0.761,0.836
D15,ZM 39923 HCl_5uM,DMSO_0uM,0.748,0.836
D07,Phenformin HCl_0.5uM,DMSO_0uM,0.833,0.837
D10,IKK-16 (IKK Inhibitor VII)_0.5uM,DMSO_0uM,1.484,0.838
D09,Sotrastaurin_5uM,DMSO_0uM,0.895,0.838
D15,ZM 39923 HCl_0.5uM,DMSO_0uM,1.027,0.839
D15,CEP-32496_5uM,DMSO_0uM,0.81,0.839
D05,AZD8055_0.5uM,DMSO_0uM,0.582,0.839
D16,BMS-582949_5uM,DMSO_0uM,1.056,0.84
D13,CNX-774_0.5uM,DMSO_0uM,1.213,0.841
D07,Asiatic Acid_0.5uM,DMSO_0uM,0.823,0.841
D09,Tofacitinib (CP-690550_Tasocitinib)_5uM,DMSO_0uM,1.543,0.842
D15,PLX7904_5uM,DMSO_0uM,1.136,0.843
D02,Linsitinib (OSI-906)_0.5uM,DMSO_0uM,0.94,0.843
D09,Tofacitinib (CP-690550_Tasocitinib)_0.5uM,DMSO_0uM,0.927,0.843
D03,Barasertib (AZD1152-HQPA)_0.5uM,DMSO_0uM,0.906,0.843
D04,Pelitinib (EKB-569)_0.5uM,DMSO_0uM,0.627,0.843
D09,AZD4547_0.5uM,DMSO_0uM,1.386,0.844
D10,Semaxanib (SU5416)_0.5uM,DMSO_0uM,0.974,0.844
D09,3-Methyladenine (3-MA)_5uM,DMSO_0uM,0.943,0.844
D09,CEP-33779_5uM,DMSO_0uM,1.166,0.845
D14,SB239063_0.5uM,DMSO_0uM,1.583,0.847
D09,Varlitinib_5uM,DMSO_0uM,1.083,0.847
D10,Go 6983_5uM,DMSO_0uM,0.899,0.847
D04,PHA-680632_5uM,DMSO_0uM,0.639,0.847
D05,Quizartinib (AC220)_0.5uM,DMSO_0uM,0.531,0.847
D10,PF-562271_0.5uM,DMSO_0uM,1.14,0.848
D07,Honokiol_0.5uM,DMSO_0uM,0.435,0.848
D13,GNE-0877_5uM,DMSO_0uM,0.853,0.849
D10,WHI-P154_0.5uM,DMSO_0uM,0.904,0.85
D15,GSK2292767_0.5uM,DMSO_0uM,0.83,0.85
D04,JNJ-7706621_0.5uM,DMSO_0uM,0.708,0.85
D10,S-Ruxolitinib (INCB018424)_0.5uM,DMSO_0uM,0.453,0.85
D14,WH-4-023_5uM,DMSO_0uM,0.624,0.851
D09,Dabrafenib (GSK2118436)_0.5uM,DMSO_0uM,1.268,0.853
D09,Dabrafenib (GSK2118436)_5uM,DMSO_0uM,0.727,0.853
D03,Regorafenib (BAY 73-4506)_0.5uM,DMSO_0uM,1.018,0.857
D09,Ipatasertib (GDC-0068)_0.5uM,DMSO_0uM,0.533,0.859
D08,Dacomitinib (PF299804_ PF299)_0.5uM,DMSO_0uM,1.196,1
D01,Bosutinib (SKI-606)_0.5uM,DMSO_0uM,1.049,1
D08,KX2-391_0.5uM,DMSO_0uM,0.899,1
D01,Axitinib_5uM,DMSO_0uM,0.865,1
D08,A-769662_0.5uM,DMSO_0uM,0.812,1
D08,PH-797804_5uM,DMSO_0uM,0.808,1
D02,LY294002_0.5uM,DMSO_0uM,0.797,1
D09,PF-04691502_0.5uM,DMSO_0uM,0.797,1
D02,Masitinib (AB1010)_0.5uM,DMSO_0uM,0.787,1
D15,Purvalanol A_0.5uM,DMSO_0uM,0.762,1
D16,AMG 337_0.5uM,DMSO_0uM,0.762,1
D01,Lapatinib (GW-572016) Ditosylate_5uM,DMSO_0uM,0.759,1
D13,DDR1-IN-1_5uM,DMSO_0uM,0.754,1
D02,SU11274_5uM,DMSO_0uM,0.742,1
D02,SU11274_0.5uM,DMSO_0uM,0.741,1
D15,Ulixertinib (BVD-523_ VRT752271)_0.5uM,DMSO_0uM,0.711,1
D15,AG-18_0.5uM,DMSO_0uM,0.709,1
D13,JNK Inhibitor IX_0.5uM,DMSO_0uM,0.706,1
D09,Sotrastaurin_0.5uM,DMSO_0uM,0.69,1
D03,AG-490 (Tyrphostin B42)_0.5uM,DMSO_0uM,0.679,1
D02,SL-327_0.5uM,DMSO_0uM,0.678,1
D03,Roscovitine (Seliciclib_CYC202)_0.5uM,DMSO_0uM,0.677,1
D02,SB216763_0.5uM,DMSO_0uM,0.67,1
D15,DASA-58_0.5uM,DMSO_0uM,0.668,1
D13,Uprosertib (GSK2141795)_0.5uM,DMSO_0uM,0.654,1
D02,ZSTK474_0.5uM,DMSO_0uM,0.647,1
D02,Crizotinib (PF-02341066)_5uM,DMSO_0uM,0.644,1
D01,Temsirolimus (CCI-779_ NSC 683864)_5uM,DMSO_0uM,0.634,1
D08,NVP-BSK805 2HCl_0.5uM,DMSO_0uM,0.624,1
D02,SB203580_5uM,DMSO_0uM,0.612,1
D06,Fasudil (HA-1077) HCl_5uM,DMSO_0uM,0.612,1
D13,GNE-9605_0.5uM,DMSO_0uM,0.611,1
D01,Lapatinib (GW-572016) Ditosylate_0.5uM,DMSO_0uM,0.596,1
D02,ZSTK474_5uM,DMSO_0uM,0.596,1
D11,PP2_5uM,DMSO_0uM,0.596,1
D02,ZM 447439_0.5uM,DMSO_0uM,0.592,1
D13,PD173955_5uM,DMSO_0uM,0.587,1
D13,TG003_5uM,DMSO_0uM,0.582,1
D02,PHA-665752_0.5uM,DMSO_0uM,0.567,1
D01,Linifanib (ABT-869)_0.5uM,DMSO_0uM,0.562,1
D13,CNX-774_5uM,DMSO_0uM,0.554,1
D01,Selumetinib (AZD6244)_0.5uM,DMSO_0uM,0.551,1
D13,Bay 11-7085_5uM,DMSO_0uM,0.551,1
D13,GNE-9605_5uM,DMSO_0uM,0.546,1
D08,AS-252424_5uM,DMSO_0uM,0.541,1
D03,Triciribine_0.5uM,DMSO_0uM,0.537,1
D01,Dasatinib_0.5uM,DMSO_0uM,0.53,1
D09,Vistusertib (AZD2014)_0.5uM,DMSO_0uM,0.523,1
D13,HS-173_0.5uM,DMSO_0uM,0.514,1
D09,3-Methyladenine (3-MA)_0.5uM,DMSO_0uM,0.51,1
D05,PHT-427_0.5uM,DMSO_0uM,0.505,1
D05,SP600125_0.5uM,DMSO_0uM,0.502,1
D02,AC480 (BMS-599626)_0.5uM,DMSO_0uM,0.5,1
D11,ALK-IN-1_0.5uM,DMSO_0uM,0.487,1
D08,CHIR-124_0.5uM,DMSO_0uM,0.484,1
D13,URMC-099_0.5uM,DMSO_0uM,0.481,1
D05,Orantinib (TSU-68_ SU6668)_5uM,DMSO_0uM,0.469,1
D13,PFK15_5uM,DMSO_0uM,0.445,1
D15,GSK621_0.5uM,DMSO_0uM,0.442,1
D08,A-674563_0.5uM,DMSO_0uM,0.424,1
D09,NVP-BVU972_5uM,DMSO_0uM,0.423,1
D13,KN-62_0.5uM,DMSO_0uM,0.418,1
D01,NVP-AEW541_0.5uM,DMSO_0uM,0.413,1
D14,Anacardic Acid_5uM,DMSO_0uM,0.411,1
